arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695160000,1428695160000,4/10/2015,12:46:00:000,Fri Apr 10 12:46:00 MST 2015,13.01,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695220000,1428695220000,4/10/2015,12:47:00:000,Fri Apr 10 12:47:00 MST 2015,12.66,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695280000,1428695280000,4/10/2015,12:48:00:000,Fri Apr 10 12:48:00 MST 2015,12.61,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695340000,1428695340000,4/10/2015,12:49:00:000,Fri Apr 10 12:49:00 MST 2015,12.71,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695400000,1428695400000,4/10/2015,12:50:00:000,Fri Apr 10 12:50:00 MST 2015,12.59,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695460000,1428695460000,4/10/2015,12:51:00:000,Fri Apr 10 12:51:00 MST 2015,12.35,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695520000,1428695520000,4/10/2015,12:52:00:000,Fri Apr 10 12:52:00 MST 2015,12.28,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695580000,1428695580000,4/10/2015,12:53:00:000,Fri Apr 10 12:53:00 MST 2015,12.61,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695640000,1428695640000,4/10/2015,12:54:00:000,Fri Apr 10 12:54:00 MST 2015,12.87,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695700000,1428695700000,4/10/2015,12:55:00:000,Fri Apr 10 12:55:00 MST 2015,12.68,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695760000,1428695760000,4/10/2015,12:56:00:000,Fri Apr 10 12:56:00 MST 2015,12.8,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695820000,1428695820000,4/10/2015,12:57:00:000,Fri Apr 10 12:57:00 MST 2015,12.94,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695880000,1428695880000,4/10/2015,12:58:00:000,Fri Apr 10 12:58:00 MST 2015,13.08,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695940000,1428695940000,4/10/2015,12:59:00:000,Fri Apr 10 12:59:00 MST 2015,13.17,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696000000,1428696000000,4/10/2015,13:00:00:000,Fri Apr 10 13:00:00 MST 2015,12.91,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696060000,1428696060000,4/10/2015,13:01:00:000,Fri Apr 10 13:01:00 MST 2015,12.79,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696120000,1428696120000,4/10/2015,13:02:00:000,Fri Apr 10 13:02:00 MST 2015,13.08,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696180000,1428696180000,4/10/2015,13:03:00:000,Fri Apr 10 13:03:00 MST 2015,12.98,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696240000,1428696240000,4/10/2015,13:04:00:000,Fri Apr 10 13:04:00 MST 2015,12.65,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696300000,1428696300000,4/10/2015,13:05:00:000,Fri Apr 10 13:05:00 MST 2015,12.65,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696360000,1428696360000,4/10/2015,13:06:00:000,Fri Apr 10 13:06:00 MST 2015,13.24,Float32
